cust_id,Recency,Frequency,Monetary,R_Quartile,F_Quartile,M_Quartile,RFMScore,RFM_Score_Sum,RFM_Level
274180,2867,2,21241.415,3,3,3,333,9,Can't Loose Them
274181,3461,1,7956.0,1,1,2,112,4,Needs Attention
274182,3143,2,3400.085,2,3,1,231,6,Potential
274183,2663,1,6506.24,4,1,2,412,7,Loyal
274184,2848,1,30663.75,3,1,4,314,8,Champions
274186,2845,2,9980.359999999999,3,3,2,332,8,Champions
274187,2638,1,400.01,4,1,1,411,6,Potential
274189,3031,1,5657.6,3,1,2,312,6,Potential
274192,3274,2,18031.39,2,3,3,233,8,Champions
274196,2815,2,18988.32,4,3,3,433,10,Can't Loose Them
274198,3272,1,6795.75,2,1,2,212,5,Promising
274199,3690,1,36299.25,1,1,4,114,6,Potential
274208,3305,2,3390.1400000000003,2,3,1,231,6,Potential
274210,3694,2,13532.935,1,3,3,133,7,Loyal
274211,2942,1,25123.28,3,1,4,314,8,Champions
274215,3297,1,33094.75,2,1,4,214,7,Loyal
274217,2903,1,26160.875,3,1,4,314,8,Champions
274219,2851,2,37746.8,3,3,4,334,10,Can't Loose Them
274222,2771,3,46348.12,4,4,4,444,12,Can't Loose Them
274226,2477,3,56511.91,4,4,4,444,12,Can't Loose Them
274227,2833,3,54114.06,3,4,4,344,11,Can't Loose Them
274232,3147,1,35415.25,2,1,4,214,7,Loyal
274234,3331,2,28495.739999999998,2,3,4,234,9,Can't Loose Them
274239,3509,1,17945.2,1,1,3,113,5,Promising
274244,3642,1,24531.0,1,1,4,114,6,Potential
274248,2865,1,21410.48,3,1,3,313,7,Loyal
274250,2476,2,14284.335,4,3,3,433,10,Can't Loose Them
274251,2754,2,24186.24,4,3,4,434,11,Can't Loose Them
274259,3453,1,13047.84,1,1,3,113,5,Promising
274260,3360,1,2784.6,1,1,1,111,3,Require Activation
274261,3656,1,6732.765,1,1,2,112,4,Needs Attention
274265,2775,1,2744.82,4,1,1,411,6,Potential
274267,3240,2,38860.64,2,3,4,234,9,Can't Loose Them
274268,3699,1,3858.66,1,1,2,112,4,Needs Attention
274270,2730,3,22371.829999999998,4,4,3,443,11,Can't Loose Them
274275,3180,3,4689.62,2,4,2,242,8,Champions
274277,2871,1,300.56,3,1,1,311,5,Promising
274279,3265,1,12650.04,2,1,3,213,6,Potential
274281,3215,1,3597.88,2,1,2,212,5,Promising
274288,3703,1,2475.2,1,1,1,111,3,Require Activation
274292,3569,1,3465.28,1,1,2,112,4,Needs Attention
274294,2690,2,2665.26,4,3,1,431,8,Champions
274295,3697,1,8468.72,1,1,2,112,4,Needs Attention
274302,3318,1,324.87,2,1,1,211,4,Needs Attention
274303,2944,2,4176.9,3,3,2,332,8,Champions
274306,2875,3,53327.3,3,4,4,344,11,Can't Loose Them
274308,3260,2,31731.18,2,3,4,234,9,Can't Loose Them
274310,3689,1,1524.9,1,1,1,111,3,Require Activation
274311,3033,1,3580.2,3,1,2,312,6,Potential
274313,3638,1,15947.36,1,1,3,113,5,Promising
274314,3598,1,5233.28,1,1,2,112,4,Needs Attention
274320,3231,1,2513.875,2,1,1,211,4,Needs Attention
274323,2721,1,8115.12,4,1,2,412,7,Loyal
274325,2834,1,4260.88,3,1,2,312,6,Potential
274326,2724,2,13306.41,4,3,3,433,10,Can't Loose Them
274327,3263,1,4119.44,2,1,2,212,5,Promising
274328,3028,2,38639.64,3,3,4,334,10,Can't Loose Them
274332,3485,1,14450.085,1,1,3,113,5,Promising
274334,3702,1,5927.22,1,1,2,112,4,Needs Attention
274336,3295,1,5304.0,2,1,2,212,5,Promising
274338,2872,2,33861.62,3,3,4,334,10,Can't Loose Them
274345,3576,1,9696.375,1,1,2,112,4,Needs Attention
274348,3500,3,18562.895,1,4,3,143,8,Champions
274350,3303,1,19309.875,2,1,3,213,6,Potential
274351,2955,2,29812.9,3,3,4,334,10,Can't Loose Them
274356,3517,1,4084.08,1,1,2,112,4,Needs Attention
274357,3332,1,19836.96,2,1,3,213,6,Potential
274358,3698,1,9258.795,1,1,2,112,4,Needs Attention
274359,2944,3,4970.29,3,4,2,342,9,Can't Loose Them
274360,2662,1,10608.0,4,1,3,413,8,Champions
274362,2691,3,34264.945,4,4,4,444,12,Can't Loose Them
274363,3549,1,1630.98,1,1,1,111,3,Require Activation
274364,2635,2,45608.875,4,3,4,434,11,Can't Loose Them
274370,3203,1,24698.96,2,1,4,214,7,Loyal
274374,3565,1,18149.625,1,1,3,113,5,Promising
274376,2730,2,14126.32,4,3,3,433,10,Can't Loose Them
274377,3577,1,1646.45,1,1,1,111,3,Require Activation
274381,3228,1,388.96,2,1,1,211,4,Needs Attention
274384,2926,3,7711.795,3,4,2,342,9,Can't Loose Them
274390,3335,1,727.09,1,1,1,111,3,Require Activation
274398,3063,1,1362.465,2,1,1,211,4,Needs Attention
274400,2962,1,173.485,3,1,1,311,5,Promising
274403,2777,1,4061.98,4,1,2,412,7,Loyal
274406,3568,1,10661.039999999999,1,1,3,113,5,Promising
274410,3399,1,10412.414999999999,1,1,2,112,4,Needs Attention
274411,3289,1,1275.17,2,1,1,211,4,Needs Attention
274413,3518,1,9109.619999999999,1,1,2,112,4,Needs Attention
274415,2903,1,2718.3,3,1,1,311,5,Promising
274423,2850,1,11827.92,3,1,3,313,7,Loyal
274426,2967,2,9849.970000000001,3,3,2,332,8,Champions
274427,3136,1,2955.875,2,1,1,211,4,Needs Attention
274428,2634,1,20968.48,4,1,3,413,8,Champions
274433,3693,1,16760.64,1,1,3,113,5,Promising
274435,3277,1,3765.84,2,1,2,212,5,Promising
274437,3234,1,2245.36,2,1,1,211,4,Needs Attention
274438,3422,1,9264.32,1,1,2,112,4,Needs Attention
274445,3271,1,10580.375,2,1,3,213,6,Potential
274448,3596,1,12265.5,1,1,3,113,5,Promising
274449,3580,1,1122.68,1,1,1,111,3,Require Activation
274450,3003,1,1051.96,3,1,1,311,5,Promising
274456,2723,2,12351.69,4,3,3,433,10,Can't Loose Them
274461,2962,1,5958.16,3,1,2,312,6,Potential
274462,2726,2,24193.975,4,3,4,434,11,Can't Loose Them
274463,2999,1,19730.88,3,1,3,313,7,Loyal
274465,3266,1,13624.650000000001,2,1,3,213,6,Potential
274468,3155,1,871.845,2,1,1,211,4,Needs Attention
274474,3512,2,6074.1849999999995,1,3,2,132,6,Potential
274475,2839,2,21216.0,3,3,3,333,9,Can't Loose Them
274476,2961,1,166.855,3,1,1,311,5,Promising
274477,3364,1,4256.46,1,1,2,112,4,Needs Attention
274478,3329,1,19465.68,2,1,3,213,6,Potential
274479,3156,1,36907.0,2,1,4,214,7,Loyal
274480,3196,1,4243.2,2,1,2,212,5,Promising
274481,2669,4,16602.625,4,4,3,443,11,Can't Loose Them
274482,3088,2,26125.515,2,3,4,234,9,Can't Loose Them
274483,3506,1,9895.275000000001,1,1,2,112,4,Needs Attention
274486,2958,1,18245.76,3,1,3,313,7,Loyal
274488,3551,1,365.755,1,1,1,111,3,Require Activation
274489,2841,2,53706.315,3,3,4,334,10,Can't Loose Them
274490,3142,1,11630.125,2,1,3,213,6,Potential
274492,3360,4,24214.97,1,4,4,144,9,Can't Loose Them
274493,3364,1,3311.685,1,1,1,111,3,Require Activation
274494,3655,1,6859.84,1,1,2,112,4,Needs Attention
274496,2771,2,41603.25,4,3,4,434,11,Can't Loose Them
274503,3242,2,17876.69,2,3,3,233,8,Champions
274507,2848,3,40154.595,3,4,4,344,11,Can't Loose Them
274509,3264,1,5414.5,2,1,2,212,5,Promising
274511,3024,1,3958.1099999999997,3,1,2,312,6,Potential
274512,2780,4,71725.55,4,4,4,444,12,Can't Loose Them
274519,3239,1,1362.465,2,1,1,211,4,Needs Attention
274521,3033,2,7553.780000000001,3,3,2,332,8,Champions
274523,3026,2,40912.625,3,3,4,334,10,Can't Loose Them
274525,2634,2,23729.875,4,3,4,434,11,Can't Loose Them
274526,3231,1,7379.1900000000005,2,1,2,212,5,Promising
274529,3631,1,1307.215,1,1,1,111,3,Require Activation
274533,3266,2,23463.57,2,3,4,234,9,Can't Loose Them
274534,3156,2,22774.049999999996,2,3,4,234,9,Can't Loose Them
274535,2939,2,2857.53,3,3,1,331,7,Loyal
274540,3261,1,29033.875,2,1,4,214,7,Loyal
274541,3213,3,14981.59,2,4,3,243,9,Can't Loose Them
274542,3535,2,32943.365,1,3,4,134,8,Champions
274543,3034,1,2806.7,3,1,1,311,5,Promising
274544,2811,2,5812.3,4,3,2,432,9,Can't Loose Them
274546,3518,1,39393.25,1,1,4,114,6,Potential
274549,3024,1,118.235,3,1,1,311,5,Promising
274550,3725,2,5308.42,1,3,2,132,6,Potential
274551,2754,2,3071.9,4,3,1,431,8,Champions
274552,2913,4,32203.015,3,4,4,344,11,Can't Loose Them
274554,2598,3,57829.07,4,4,4,444,12,Can't Loose Them
274558,3265,1,1279.59,2,1,1,211,4,Needs Attention
274559,2690,1,2486.25,4,1,1,411,6,Potential
274569,3034,1,1163.565,3,1,1,311,5,Promising
274575,2804,1,1234.285,4,1,1,411,6,Potential
274576,2933,2,37888.24,3,3,4,334,10,Can't Loose Them
274580,3299,1,2735.98,2,1,1,211,4,Needs Attention
274583,2895,2,7379.1900000000005,3,3,2,332,8,Champions
274587,3179,2,7080.84,2,3,2,232,7,Loyal
274589,2923,1,6270.875,3,1,2,312,6,Potential
274590,2874,1,7973.68,3,1,2,312,6,Potential
274592,2698,2,23390.64,4,3,4,434,11,Can't Loose Them
274593,3203,2,42101.604999999996,2,3,4,234,9,Can't Loose Them
274596,3641,2,37030.76,1,3,4,134,8,Champions
274597,3571,1,3674.125,1,1,2,112,4,Needs Attention
274598,2897,1,19023.68,3,1,3,313,7,Loyal
274603,2784,1,898.365,4,1,1,411,6,Potential
274605,2927,3,48464.195,3,4,4,344,11,Can't Loose Them
274609,3207,3,59951.775,2,4,4,244,10,Can't Loose Them
274613,3231,1,10024.56,2,1,2,212,5,Promising
274615,2962,1,3889.6,3,1,2,312,6,Potential
274616,2937,1,1204.45,3,1,1,311,5,Promising
274618,3702,1,3752.58,1,1,2,112,4,Needs Attention
274621,2635,1,1476.28,4,1,1,411,6,Potential
274624,3593,2,36844.015,1,3,4,134,8,Champions
274629,3728,1,16464.5,1,1,3,113,5,Promising
274640,3544,1,18015.92,1,1,3,113,5,Promising
274647,2754,1,4336.0199999999995,4,1,2,412,7,Loyal
274649,3490,1,11546.145,1,1,3,113,5,Promising
274650,3268,1,12799.215,2,1,3,213,6,Potential
274652,2771,1,18988.32,4,1,3,413,8,Champions
274653,2845,2,42293.875,3,3,4,334,10,Can't Loose Them
274655,2659,2,14048.97,4,3,3,433,10,Can't Loose Them
274656,3298,1,28260.375,2,1,4,214,7,Loyal
274657,2821,2,3916.12,3,3,2,332,8,Champions
274661,3318,1,4888.52,2,1,2,212,5,Promising
274662,2637,1,1471.86,4,1,1,411,6,Potential
274663,3629,2,6803.485,1,3,2,132,6,Potential
274668,2811,2,15609.23,4,3,3,433,10,Can't Loose Them
274673,3237,2,22438.13,2,3,4,234,9,Can't Loose Them
274678,2784,1,14391.52,4,1,3,413,8,Champions
274681,3668,1,1467.44,1,1,1,111,3,Require Activation
274682,2898,1,14808.105,3,1,3,313,7,Loyal
274688,2697,2,14033.5,4,3,3,433,10,Can't Loose Them
274689,3271,2,4787.965,2,3,2,232,7,Loyal
274694,3140,1,4384.64,2,1,2,212,5,Promising
274699,2791,2,42184.48,4,3,4,434,11,Can't Loose Them
274700,2697,3,6266.455,4,4,2,442,10,Can't Loose Them
274701,3269,1,953.615,2,1,1,211,4,Needs Attention
274703,3325,2,29048.24,2,3,4,234,9,Can't Loose Them
274706,3237,1,11138.400000000001,2,1,3,213,6,Potential
274707,2801,1,6453.2,4,1,2,412,7,Loyal
274708,3390,1,11297.52,1,1,3,113,5,Promising
274715,2664,1,1555.84,4,1,1,411,6,Potential
274716,2815,1,5052.0599999999995,4,1,2,412,7,Loyal
274717,3427,1,3496.22,1,1,2,112,4,Needs Attention
274718,3156,2,28798.510000000002,2,3,4,234,9,Can't Loose Them
274719,2870,1,14827.994999999999,3,1,3,313,7,Loyal
274723,3486,1,203.32,1,1,1,111,3,Require Activation
274724,3507,1,427.635,1,1,1,111,3,Require Activation
274725,3640,1,9338.355,1,1,2,112,4,Needs Attention
274727,2845,1,1608.88,3,1,1,311,5,Promising
274728,2631,2,27954.29,4,3,4,434,11,Can't Loose Them
274729,3119,2,3371.3549999999996,2,3,1,231,6,Potential
274739,3362,1,982.345,1,1,1,111,3,Require Activation
274747,2635,1,6205.68,4,1,2,412,7,Loyal
274751,2632,1,5628.87,4,1,2,412,7,Loyal
274755,2728,2,28016.17,4,3,4,434,11,Can't Loose Them
274756,3299,2,5880.8099999999995,2,3,2,232,7,Loyal
274758,3571,1,561.34,1,1,1,111,3,Require Activation
274761,3392,1,11327.355,1,1,3,113,5,Promising
274762,3306,1,1110.525,2,1,1,211,4,Needs Attention
274773,2923,1,3226.6,3,1,1,311,5,Promising
274780,3272,1,22259.12,2,1,3,213,6,Potential
274782,3288,2,15803.71,2,3,3,233,8,Champions
274786,3172,1,30000.75,2,1,4,214,7,Loyal
274788,2994,1,31851.625,3,1,4,314,8,Champions
274789,2803,3,15647.905,4,4,3,443,11,Can't Loose Them
274791,2969,1,6378.06,3,1,2,312,6,Potential
274792,3026,1,236.47,3,1,1,311,5,Promising
274795,3299,2,2829.9049999999997,2,3,1,231,6,Potential
274796,3691,1,11989.25,1,1,3,113,5,Promising
274798,3215,1,1358.045,2,1,1,211,4,Needs Attention
274801,2899,1,1152.515,3,1,1,311,5,Promising
274802,3116,1,7846.605,2,1,2,212,5,Promising
274803,3182,1,2655.315,2,1,1,211,4,Needs Attention
274804,2772,3,60386.04,4,4,4,444,12,Can't Loose Them
274805,3510,1,24504.48,1,1,4,114,6,Potential
274807,3611,1,4624.424999999999,1,1,2,112,4,Needs Attention
274809,2930,2,45174.61,3,3,4,334,10,Can't Loose Them
274811,2598,1,38012.0,4,1,4,414,9,Can't Loose Them
274814,2908,2,14248.975,3,3,3,333,9,Can't Loose Them
274816,3611,1,7293.0,1,1,2,112,4,Needs Attention
274817,3060,1,28564.25,3,1,4,314,8,Champions
274822,3171,3,18242.445,2,4,3,243,9,Can't Loose Them
274825,2882,1,653.055,3,1,1,311,5,Promising
274826,3563,1,15939.625,1,1,3,113,5,Promising
274828,2876,1,512.72,3,1,1,311,5,Promising
274830,3034,1,11685.375,3,1,3,313,7,Loyal
274832,2599,4,20556.315,4,4,3,443,11,Can't Loose Them
274835,3546,1,1874.08,1,1,1,111,3,Require Activation
274837,2934,2,10574.85,3,3,3,333,9,Can't Loose Them
274838,3063,1,17459.0,2,1,3,213,6,Potential
274839,3725,1,13619.125,1,1,3,113,5,Promising
274840,2846,1,24282.375,3,1,4,314,8,Champions
274842,2812,1,37818.625,4,1,4,414,9,Can't Loose Them
274849,3653,1,450.84,1,1,1,111,3,Require Activation
274852,3202,1,3394.56,2,1,1,211,4,Needs Attention
274853,3510,1,5626.66,1,1,2,112,4,Needs Attention
274854,3551,2,51302.94,1,3,4,134,8,Champions
274863,3294,1,743.665,2,1,1,211,4,Needs Attention
274865,2446,2,47016.645000000004,4,3,4,434,11,Can't Loose Them
274866,3277,1,34752.25,2,1,4,214,7,Loyal
274868,3058,2,7430.02,3,3,2,332,8,Champions
274869,3675,1,5392.4,1,1,2,112,4,Needs Attention
274870,2772,1,698.36,4,1,1,411,6,Potential
274875,2938,1,36133.5,3,1,4,314,8,Champions
274876,3180,1,476.255,2,1,1,211,4,Needs Attention
274878,2895,1,480.675,3,1,1,311,5,Promising
274880,3276,1,25939.875,2,1,4,214,7,Loyal
274881,3607,1,3679.6499999999996,1,1,2,112,4,Needs Attention
274884,2842,2,7636.655,3,3,2,332,8,Champions
274886,2971,2,12480.975,3,3,3,333,9,Can't Loose Them
274900,2894,2,4098.445,3,3,2,332,8,Champions
274902,2874,2,10283.13,3,3,2,332,8,Champions
274909,3657,1,4079.66,1,1,2,112,4,Needs Attention
274913,3628,1,4481.88,1,1,2,112,4,Needs Attention
274914,2970,1,37929.125,3,1,4,314,8,Champions
274917,2476,2,3096.21,4,3,1,431,8,Champions
274918,2876,1,24503.375,3,1,4,314,8,Champions
274921,3688,1,3124.94,1,1,1,111,3,Require Activation
274923,2598,3,37051.755000000005,4,4,4,444,12,Can't Loose Them
274925,3293,1,23398.375,2,1,4,214,7,Loyal
274926,2944,2,12199.2,3,3,3,333,9,Can't Loose Them
274927,3531,1,2240.94,1,1,1,111,3,Require Activation
274930,3170,1,632.06,2,1,1,211,4,Needs Attention
274938,3060,2,4783.545,3,3,2,332,8,Champions
274939,3532,1,1606.67,1,1,1,111,3,Require Activation
274941,2899,3,17573.92,3,4,3,343,10,Can't Loose Them
274943,2697,3,29521.18,4,4,4,444,12,Can't Loose Them
274948,2841,3,49815.61,3,4,4,344,11,Can't Loose Them
274952,3226,2,41178.93,2,3,4,234,9,Can't Loose Them
274955,3236,1,3584.62,2,1,2,212,5,Promising
274956,2933,2,27506.765000000003,3,3,4,334,10,Can't Loose Them
274960,3421,1,1436.5,1,1,1,111,3,Require Activation
274961,3328,1,344.76,2,1,1,211,4,Needs Attention
274963,2477,2,11328.46,4,3,3,433,10,Can't Loose Them
274966,3392,1,4309.5,1,1,2,112,4,Needs Attention
274972,3150,2,21817.120000000003,2,3,3,233,8,Champions
274982,2598,1,605.54,4,1,1,411,6,Potential
274984,3057,2,47176.869999999995,3,3,4,334,10,Can't Loose Them
274988,2785,1,442.0,4,1,1,411,6,Potential
274990,2927,1,1520.48,3,1,1,311,5,Promising
274991,3503,2,10759.385,1,3,3,133,7,Loyal
274993,2811,1,1400.035,4,1,1,411,6,Potential
274999,3657,1,793.39,1,1,1,111,3,Require Activation
275000,2870,1,4473.04,3,1,2,312,6,Potential
275002,3642,1,329.29,1,1,1,111,3,Require Activation
275010,2506,1,5578.04,4,1,2,412,7,Loyal
275017,3092,3,53026.740000000005,2,4,4,244,10,Can't Loose Them
275018,2697,2,22975.160000000003,4,3,4,434,11,Can't Loose Them
275020,2801,2,23649.21,4,3,4,434,11,Can't Loose Them
275022,2633,2,7370.35,4,3,2,432,9,Can't Loose Them
275024,2814,2,16329.689999999999,4,3,3,433,10,Can't Loose Them
275025,3147,1,3239.86,2,1,1,211,4,Needs Attention
275026,3535,1,216.58,1,1,1,111,3,Require Activation
275031,3089,2,27724.449999999997,2,3,4,234,9,Can't Loose Them
275035,3318,1,7289.6849999999995,2,1,2,212,5,Promising
275036,2931,1,5586.88,3,1,2,312,6,Potential
275038,3184,2,19972.875,2,3,3,233,8,Champions
275039,2959,1,1290.64,3,1,1,311,5,Promising
275040,2909,2,29847.155,3,3,4,334,10,Can't Loose Them
275041,3644,1,37072.75,1,1,4,114,6,Potential
275042,3089,1,14022.449999999999,2,1,3,213,6,Potential
275043,3335,1,5418.92,1,1,2,112,4,Needs Attention
275044,3058,2,6316.179999999999,3,3,2,332,8,Champions
275045,3205,1,38039.625,2,1,4,214,7,Loyal
275046,3304,1,11566.035,2,1,3,213,6,Potential
275048,3575,2,1812.2,1,3,1,131,5,Promising
275049,3424,1,184.535,1,1,1,111,3,Require Activation
275051,3171,1,9298.575,2,1,2,212,5,Promising
275056,3235,1,3584.62,2,1,2,212,5,Promising
275057,3118,2,8531.705,2,3,2,232,7,Loyal
275060,3318,1,914.94,2,1,1,211,4,Needs Attention
275062,2836,4,27619.475,3,4,4,344,11,Can't Loose Them
275064,3519,1,39559.0,1,1,4,114,6,Potential
275066,2903,1,10590.32,3,1,3,313,7,Loyal
275068,2659,1,21879.0,4,1,3,413,8,Champions
275069,2635,1,36409.75,4,1,4,414,9,Can't Loose Them
275070,2756,1,2638.74,4,1,1,411,6,Potential
275072,2836,1,20066.8,3,1,3,313,7,Loyal
275073,3521,1,40553.5,1,1,4,114,6,Potential
275075,2630,1,19696.625,4,1,3,413,8,Champions
275076,3614,1,775.71,1,1,1,111,3,Require Activation
275082,3119,1,16133.0,2,1,3,213,6,Potential
275083,3185,1,7089.68,2,1,2,212,5,Promising
275084,3002,3,29476.98,3,4,4,344,11,Can't Loose Them
275086,3501,1,12232.349999999999,1,1,3,113,5,Promising
275089,3095,3,52981.435,2,4,4,244,10,Can't Loose Them
275090,2722,1,5171.4,4,1,2,412,7,Loyal
275092,2568,2,29631.68,4,3,4,434,11,Can't Loose Them
275093,2759,1,5379.14,4,1,2,412,7,Loyal
275096,3305,2,24510.005,2,3,4,234,9,Can't Loose Them
275104,2476,3,45390.085,4,4,4,444,12,Can't Loose Them
275108,3330,1,9309.625,2,1,2,212,5,Promising
275111,3551,2,13465.53,1,3,3,133,7,Loyal
275114,2773,2,21313.239999999998,4,3,3,433,10,Can't Loose Them
275117,3216,3,26857.025,2,4,4,244,10,Can't Loose Them
275119,3227,1,1521.585,2,1,1,211,4,Needs Attention
275120,2970,1,6285.24,3,1,2,312,6,Potential
275123,2939,2,11864.384999999998,3,3,3,333,9,Can't Loose Them
275126,3177,1,8373.69,2,1,2,212,5,Promising
275127,3583,1,6298.5,1,1,2,112,4,Needs Attention
275129,2865,1,1506.115,3,1,1,311,5,Promising
275130,2754,1,3677.44,4,1,2,412,7,Loyal
275131,3395,2,1759.16,1,3,1,131,5,Promising
275137,2691,2,9477.585000000001,4,3,2,432,9,Can't Loose Them
275139,3502,1,3232.125,1,1,1,111,3,Require Activation
275141,2806,1,14818.050000000001,4,1,3,413,8,Champions
275142,2862,1,3279.64,3,1,1,311,5,Promising
275143,3506,1,4464.2,1,1,2,112,4,Needs Attention
275144,3231,1,3169.14,2,1,1,211,4,Needs Attention
275148,3640,1,3164.72,1,1,1,111,3,Require Activation
275149,2942,2,12098.645,3,3,3,333,9,Can't Loose Them
275150,3635,1,21711.04,1,1,3,113,5,Promising
275152,3671,1,2050.88,1,1,1,111,3,Require Activation
275154,2930,1,4584.6449999999995,3,1,2,312,6,Potential
275159,2874,1,3311.685,3,1,1,311,5,Promising
275160,2928,1,26307.84,3,1,4,314,8,Champions
275162,3094,1,31326.75,2,1,4,214,7,Loyal
275163,3278,1,138.125,2,1,1,211,4,Needs Attention
275165,2783,1,17715.36,4,1,3,413,8,Champions
275166,3631,1,12351.689999999999,1,1,3,113,5,Promising
275167,3090,2,21023.73,2,3,3,233,8,Champions
275168,3491,1,12550.59,1,1,3,113,5,Promising
275171,3289,1,2002.26,2,1,1,211,4,Needs Attention
275173,3513,1,31050.5,1,1,4,114,6,Potential
275174,3170,1,579.02,2,1,1,211,4,Needs Attention
275178,3150,2,25041.510000000002,2,3,4,234,9,Can't Loose Them
275181,2538,2,18373.94,4,3,3,433,10,Can't Loose Them
275183,3607,1,13313.04,1,1,3,113,5,Promising
275188,2664,1,1585.675,4,1,1,411,6,Potential
275190,3274,1,2970.24,2,1,1,211,4,Needs Attention
275194,2933,2,10517.39,3,3,3,333,9,Can't Loose Them
275205,3540,1,5360.3550000000005,1,1,2,112,4,Needs Attention
275208,3062,2,6573.645,3,3,2,332,8,Champions
275210,2637,1,4901.78,4,1,2,412,7,Loyal
275215,3167,1,8521.76,2,1,2,212,5,Promising
275216,2812,1,4747.08,4,1,2,412,7,Loyal
275220,2841,1,546.975,3,1,1,311,5,Promising
275221,3337,1,897.26,1,1,1,111,3,Require Activation
275222,2940,1,12983.75,3,1,3,313,7,Loyal
275224,3169,1,17025.84,2,1,3,213,6,Potential
275225,2848,1,1060.8,3,1,1,311,5,Promising
275226,3612,2,37923.6,1,3,4,134,8,Champions
275227,3457,1,22155.25,1,1,3,113,5,Promising
275229,2893,1,1425.45,3,1,1,311,5,Promising
275230,2725,1,1069.64,4,1,1,411,6,Potential
275232,2910,1,20967.375,3,1,3,313,7,Loyal
275233,2937,3,54643.354999999996,3,4,4,344,11,Can't Loose Them
275236,3001,2,41467.335,3,3,4,334,10,Can't Loose Them
275242,3566,1,152.49,1,1,1,111,3,Require Activation
275245,3491,1,8857.68,1,1,2,112,4,Needs Attention
275246,2633,2,8574.8,4,3,2,432,9,Can't Loose Them
275249,3264,1,855.27,2,1,1,211,4,Needs Attention
275250,2838,4,39167.83,3,4,4,344,11,Can't Loose Them
275252,3091,2,59186.009999999995,2,3,4,234,9,Can't Loose Them
275255,2924,1,13018.005000000001,3,1,3,313,7,Loyal
275257,3229,2,11885.38,2,3,3,233,8,Champions
275261,2846,1,8572.59,3,1,2,312,6,Potential
275264,3533,1,10378.16,1,1,2,112,4,Needs Attention
275265,3395,1,1869.66,1,1,1,111,3,Require Activation
